date,confidence_level,pattern,days_consumption,weeks_coverage,lme_trend_60d,global_trend_60d,diagnostic_notes
2018-11-23,HIGH,ALIGNED,1.3722596153846156,0.571384,-21.485943775100402,-20.421607378129114,Signals aligned - high confidence
2018-11-26,HIGH,ALIGNED,1.2606538461538463,0.554708,-29.360865290068826,-23.30490664542961,Signals aligned - high confidence
2018-11-27,HIGH,ALIGNED,1.1876538461538464,0.541928,-35.0729086722947,-25.582238432130776,Signals aligned - high confidence
2018-11-28,HIGH,ALIGNED,1.1195673076923078,0.530434,-41.5643890822495,-28.217099582917193,Signals aligned - high confidence
2018-11-29,HIGH,ALIGNED,1.120269230769231,0.52925,-45.56616643929059,-30.25612507379607,Signals aligned - high confidence
2018-11-30,HIGH,ALIGNED,1.1718605769230772,0.544378,-43.387589013224826,-26.828947014704696,Signals aligned - high confidence
2018-12-03,HIGH,ALIGNED,1.2894326923076926,0.557748,-38.022941970310384,-25.039714645901256,Signals aligned - high confidence
2018-12-04,HIGH,ALIGNED,1.3487451923076925,0.56406,-32.96703296703297,-22.88215075756126,Signals aligned - high confidence
2018-12-05,HIGH,ALIGNED,1.3782259615384618,0.56501,-31.081081081081084,-22.35994118697868,Signals aligned - high confidence
2018-12-06,HIGH,ALIGNED,1.3775240384615388,0.560954,-31.152429398351167,-22.70443666066807,Signals aligned - high confidence
2018-12-07,HIGH,ALIGNED,1.4098125000000004,0.561696,-30.931911966987624,-23.36649548954656,Signals aligned - high confidence
2018-12-10,HIGH,ALIGNED,1.4227980769230772,0.560046,-30.29573590096286,-23.36430438292807,Signals aligned - high confidence
2018-12-11,HIGH,ALIGNED,1.4280625000000002,0.553368,-30.037826685006873,-24.03048840759574,Signals aligned - high confidence
2018-12-12,HIGH,ALIGNED,1.4210432692307695,0.549382,-33.731587561374795,-25.810319914653412,Signals aligned - high confidence
2018-12-13,HIGH,ALIGNED,1.4473653846153849,0.550444,-29.84008166042872,-24.192126747683528,Signals aligned - high confidence
2018-12-14,MEDIUM,ALIGNED,1.4687740384615386,0.54727,-30.331280173131347,-25.583210499692687,Moderate divergence between LME and global - monitor closely
2018-12-17,MEDIUM,ALIGNED,1.4768461538461541,0.546876,-27.27272727272727,-24.36330442720219,Moderate divergence between LME and global - monitor closely
2018-12-18,MEDIUM,ALIGNED,1.4796538461538464,0.544082,-16.282764098490865,-20.42955713437481,Moderate divergence between LME and global - monitor closely
2018-12-19,MEDIUM,ALIGNED,1.5733605769230772,0.554098,-6.3896429317185195,-17.301027733583275,Moderate divergence between LME and global - monitor closely
2018-12-20,MEDIUM,ALIGNED,1.571956730769231,0.551118,4.162790697674423,-14.443661337746327,Moderate divergence between LME and global - monitor closely
2018-12-21,MEDIUM,ALIGNED,1.5933653846153848,0.547072,9.608884596813127,-12.835824700382704,Moderate divergence between LME and global - monitor closely
2018-12-24,MEDIUM,ALIGNED,1.5905576923076925,0.544816,23.28618063112078,-9.465015105338548,Moderate divergence between LME and global - monitor closely
2018-12-25,MEDIUM,ALIGNED,1.5905576923076925,0.544816,38.46623892453407,-6.2062506671073825,Moderate divergence between LME and global - monitor closely
2018-12-26,MEDIUM,ALIGNED,1.5905576923076925,0.54419,34.72057074910821,-6.753232511197704,Moderate divergence between LME and global - monitor closely
2018-12-27,MEDIUM,ALIGNED,1.5968750000000003,0.544244,35.41666666666667,-6.398508551065618,Moderate divergence between LME and global - monitor closely
2018-12-28,MEDIUM,ALIGNED,1.5954711538461541,0.520656,30.07153075822604,-11.476246017199577,Moderate divergence between LME and global - monitor closely
2018-12-31,MEDIUM,ALIGNED,1.6256538461538463,0.524168,40.02418379685611,-9.210453386542516,Moderate divergence between LME and global - monitor closely
2019-01-01,MEDIUM,ALIGNED,1.6256538461538463,0.524168,40.02418379685611,-8.998927087058728,Moderate divergence between LME and global - monitor closely
2019-01-02,MEDIUM,ALIGNED,1.6256538461538463,0.523654,43.139678615574795,-8.181779925514975,Moderate divergence between LME and global - monitor closely
2019-01-03,MEDIUM,ALIGNED,1.6323221153846157,0.523236,43.01968019680196,-8.130069880956558,Moderate divergence between LME and global - monitor closely
2019-01-04,MEDIUM,ALIGNED,1.627408653846154,0.520666,39.082183563287344,-11.652096596847983,Moderate divergence between LME and global - monitor closely
2019-01-07,MEDIUM,ALIGNED,1.627408653846154,0.518808,35.0713661520536,-12.327378176140169,Moderate divergence between LME and global - monitor closely
2019-01-08,MEDIUM,ALIGNED,1.627408653846154,0.51653,31.02571347838372,-13.635588431017819,Moderate divergence between LME and global - monitor closely
2019-01-09,MEDIUM,ALIGNED,1.6340769230769234,0.515482,31.636980491942325,-13.5830989126681,Moderate divergence between LME and global - monitor closely
2019-01-10,MEDIUM,ALIGNED,1.647413461538462,0.515482,38.1400824014126,-12.313308429783554,Moderate divergence between LME and global - monitor closely
2019-01-11,MEDIUM,ALIGNED,1.6607500000000004,0.51214,39.2583872866392,-15.90034287515929,Moderate divergence between LME and global - monitor closely
2019-01-14,MEDIUM,ALIGNED,1.662504807692308,0.510684,36.55232055347361,-16.351521346017773,Moderate divergence between LME and global - monitor closely
2019-01-15,MEDIUM,ALIGNED,1.662504807692308,0.506768,36.55232055347361,-16.84803297410116,Moderate divergence between LME and global - monitor closely
2019-01-16,MEDIUM,ALIGNED,1.6835625000000003,0.50677,46.652399877713236,-15.326084050687061,Moderate divergence between LME and global - monitor closely
2019-01-17,MEDIUM,ALIGNED,1.688475961538462,0.506396,65.61101549053356,-12.363066209326556,Moderate divergence between LME and global - monitor closely
2019-01-18,MEDIUM,ALIGNED,1.6919855769230772,0.506002,81.65033911077619,-9.605696605046344,Moderate divergence between LME and global - monitor closely
2019-01-21,MEDIUM,ALIGNED,1.8278076923076927,0.525352,96.23210248681235,-5.889349871378724,Moderate divergence between LME and global - monitor closely
2019-01-22,MEDIUM,ALIGNED,1.8179807692307695,0.522128,107.11715313874448,-5.06142220218051,Moderate divergence between LME and global - monitor closely
2019-01-23,MEDIUM,ALIGNED,1.826052884615385,0.521296,129.6116504854369,-2.935962939240011,Moderate divergence between LME and global - monitor closely
2019-01-24,MEDIUM,ALIGNED,1.777269230769231,0.51057,119.60104076322638,-4.988313583040549,Moderate divergence between LME and global - monitor closely
2019-01-25,MEDIUM,ALIGNED,1.787096153846154,0.50774,24.07407407407407,-19.180567935820704,Moderate divergence between LME and global - monitor closely
2019-01-28,MEDIUM,ALIGNED,1.790254807692308,0.504916,26.858990300920162,-18.92598396875963,Moderate divergence between LME and global - monitor closely
2019-01-29,MEDIUM,ALIGNED,1.6277596153846157,0.47897,14.46199407699902,-23.199402232648236,Moderate divergence between LME and global - monitor closely
2019-01-30,MEDIUM,ALIGNED,1.4733365384615387,0.455786,11.441465357048042,-25.158292282430217,Moderate divergence between LME and global - monitor closely
2019-01-31,MEDIUM,ALIGNED,1.4750913461538464,0.454164,21.614583333333325,-23.297878449082443,Moderate divergence between LME and global - monitor closely
2019-02-01,MEDIUM,ALIGNED,1.4880769230769233,0.466064,25.184529081783282,-20.111348801491967,Moderate divergence between LME and global - monitor closely
2019-02-04,MEDIUM,ALIGNED,1.4880769230769233,0.462096,38.38120104438643,-18.000042588530906,Moderate divergence between LME and global - monitor closely
2019-02-05,MEDIUM,ALIGNED,1.4873750000000003,0.45959,29.72145699418427,-19.72759886680011,Moderate divergence between LME and global - monitor closely
2019-02-06,MEDIUM,ALIGNED,1.3031201923076925,0.429966,10.73665374291679,-25.15457672436603,Moderate divergence between LME and global - monitor closely
2019-02-07,MEDIUM,ALIGNED,1.2315240384615387,0.418992,-7.609268035808325,-29.484706808979013,Moderate divergence between LME and global - monitor closely
2019-02-08,MEDIUM,ALIGNED,1.2315240384615387,0.416452,-6.376734258271077,-28.761208787073244,Moderate divergence between LME and global - monitor closely
2019-02-11,MEDIUM,ALIGNED,1.0363894230769233,0.384728,-21.58789166224111,-33.89348811475269,Moderate divergence between LME and global - monitor closely
2019-02-12,MEDIUM,ALIGNED,1.038846153846154,0.383582,-21.899736147757253,-33.91712722411345,Moderate divergence between LME and global - monitor closely
2019-02-13,MEDIUM,ALIGNED,1.0493750000000002,0.38324,-23.136246786632388,-34.35288152548528,Moderate divergence between LME and global - monitor closely
2019-02-14,MEDIUM,ALIGNED,1.052533653846154,0.381184,-24.837092731829568,-35.25955012670096,Moderate divergence between LME and global - monitor closely
2019-02-15,HIGH,ALIGNED,1.047269230769231,0.49939,-23.682864450127873,-12.599932794757995,Signals aligned - high confidence
2019-02-18,HIGH,ALIGNED,1.0367403846153849,0.49789,-17.76169265033407,-10.242866517158578,Signals aligned - high confidence
2019-02-19,HIGH,ALIGNED,1.0651682692307693,0.499036,-10.313238770685585,-7.914704536395978,Signals aligned - high confidence
2019-02-20,HIGH,ALIGNED,1.0707836538461541,0.49435,-4.357366771159876,-6.802731348292157,Signals aligned - high confidence
2019-02-21,HIGH,ALIGNED,1.0672740384615387,0.491988,-4.730576441102752,-7.0405290505432205,Signals aligned - high confidence
2019-02-22,HIGH,ALIGNED,0.5587307692307694,0.43629,-52.321054207846664,-19.855321118781433,Signals aligned - high confidence
2019-02-25,HIGH,ALIGNED,0.4695865384615385,0.42081,-63.581927054980945,-24.551948191656447,Signals aligned - high confidence
2019-02-26,HIGH,ALIGNED,0.4179951923076924,0.410268,-69.00858704137393,-27.265184554834587,Signals aligned - high confidence
2019-02-27,HIGH,ALIGNED,0.33200961538461543,0.394844,-75.91036414565826,-30.11734305587511,Signals aligned - high confidence
2019-02-28,HIGH,ALIGNED,0.3032307692307693,0.3887,-77.9872611464968,-30.707330725870573,Signals aligned - high confidence
2019-03-01,HIGH,ALIGNED,0.3116538461538462,0.405524,-77.8939507094847,-27.803651797413544,Signals aligned - high confidence
2019-03-04,HIGH,ALIGNED,0.37658173076923085,0.41351,-73.53231376418353,-26.16499358981227,Signals aligned - high confidence
2019-03-05,HIGH,ALIGNED,0.37658173076923085,0.412502,-73.62988449250429,-25.456116002370933,Signals aligned - high confidence
2019-03-06,HIGH,ALIGNED,0.3853557692307693,0.413438,-72.88219313410718,-24.744895173121794,Signals aligned - high confidence
2019-03-07,HIGH,ALIGNED,0.4590576923076924,0.421934,-68.28322017458778,-23.346607465972923,Signals aligned - high confidence
2019-03-08,HIGH,ALIGNED,0.4748509615384616,0.433832,-67.67025089605735,-20.727977049719513,Signals aligned - high confidence
2019-03-11,HIGH,ALIGNED,0.4797644230769232,0.43362,-67.51425855513308,-20.70963070238957,Signals aligned - high confidence
2019-03-12,HIGH,ALIGNED,0.505735576923077,0.43482,-65.82068311195445,-20.08189941957278,Signals aligned - high confidence
2019-03-13,HIGH,ALIGNED,0.44115865384615394,0.424974,-71.96074057550747,-23.303458954914113,Signals aligned - high confidence
2019-03-14,HIGH,ALIGNED,0.9311009615384617,0.491982,-40.76802857780755,-10.730188453289491,Signals aligned - high confidence
2019-03-15,HIGH,ALIGNED,1.5600240384615387,0.65862,-2.0925110132158586,20.39000350959288,Signals aligned - high confidence
2019-03-18,HIGH,ALIGNED,1.940817307692308,0.710754,22.021182700794363,30.457622389944493,Signals aligned - high confidence
2019-03-19,HIGH,ALIGNED,1.9471346153846156,0.711216,22.41835834068844,30.54242166162522,Signals aligned - high confidence
2019-03-20,HIGH,ALIGNED,1.9555576923076927,0.712148,22.947925860547215,30.863852698506044,Signals aligned - high confidence
2019-03-21,HIGH,ALIGNED,1.9562596153846157,0.711138,22.505494505494504,30.665289833236553,Signals aligned - high confidence
2019-03-22,HIGH,ALIGNED,1.9745096153846158,0.74243,23.75714914210294,42.5951107833195,Signals aligned - high confidence
2019-03-25,MEDIUM,ALIGNED,2.000129807692308,0.744892,23.035405872193436,42.10940003968193,Moderate divergence between LME and global - monitor closely
2019-03-26,MEDIUM,ALIGNED,2.002586538461539,0.74427,23.18652849740932,41.99073579463073,Moderate divergence between LME and global - monitor closely
2019-03-27,MEDIUM,ALIGNED,2.0060961538461544,0.743424,23.40241796200346,41.96855175363885,Moderate divergence between LME and global - monitor closely
2019-03-28,HIGH,ALIGNED,1.9920576923076927,0.739958,22.038271339496873,41.41955064253988,Signals aligned - high confidence
2019-03-29,HIGH,ALIGNED,1.9927596153846157,0.742854,22.44985982316152,42.67380624046895,Signals aligned - high confidence
2019-04-01,MEDIUM,ALIGNED,2.011360576923077,0.743764,23.59284019840413,43.36016406840295,Moderate divergence between LME and global - monitor closely
2019-04-02,MEDIUM,ALIGNED,2.0127644230769235,0.743326,23.67910286823378,43.90761427216232,Moderate divergence between LME and global - monitor closely
2019-04-03,MEDIUM,ALIGNED,2.0317163461538463,0.745688,24.334192439862544,44.65839738341979,Moderate divergence between LME and global - monitor closely
2019-04-04,MEDIUM,ALIGNED,2.4679615384615388,0.80628,49.8082658713251,56.41283303781704,Moderate divergence between LME and global - monitor closely
2019-04-05,MEDIUM,ALIGNED,2.479894230769231,0.758356,49.32375316990702,48.07591674151599,Moderate divergence between LME and global - monitor closely
2019-04-08,MEDIUM,ALIGNED,2.4749807692307697,0.75681,48.870593202448795,48.195361515144384,Moderate divergence between LME and global - monitor closely
2019-04-09,MEDIUM,ALIGNED,2.4970913461538466,0.759668,50.200548870593195,49.90449278565339,Moderate divergence between LME and global - monitor closely
2019-04-10,MEDIUM,ALIGNED,2.5041105769230776,0.760342,48.73879508025849,50.0369003690037,Moderate divergence between LME and global - monitor closely
2019-04-11,MEDIUM,ALIGNED,2.5027067307692312,0.758568,48.222822697983794,49.797391764547896,Moderate divergence between LME and global - monitor closely
2019-04-12,MEDIUM,ALIGNED,2.4970913461538466,0.734896,47.583488902717285,45.235789581859365,Moderate divergence between LME and global - monitor closely
2019-04-15,MEDIUM,ALIGNED,2.5034086538461544,0.734796,36.96236559139785,39.867365119005925,Moderate divergence between LME and global - monitor closely
2019-04-16,MEDIUM,ALIGNED,2.5571057692307697,0.742446,40.65637065637067,42.19616645726718,Moderate divergence between LME and global - monitor closely
2019-04-17,MEDIUM,ALIGNED,2.566932692307693,0.743846,40.57274649240823,42.69167613025997,Moderate divergence between LME and global - monitor closely
2019-04-18,MEDIUM,ALIGNED,2.5679855769230775,0.741796,44.49052132701421,45.287815578666994,Moderate divergence between LME and global - monitor closely
2019-04-19,MEDIUM,ALIGNED,2.5679855769230775,0.725462,43.695993715632376,42.88060818529169,Moderate divergence between LME and global - monitor closely
2019-04-22,MEDIUM,ALIGNED,2.5679855769230775,0.723418,43.442462262301504,43.274920976954576,Moderate divergence between LME and global - monitor closely
2019-04-23,MEDIUM,ALIGNED,2.444447115384616,0.70482,50.17248814144028,47.15326638411592,Moderate divergence between LME and global - monitor closely
2019-04-24,MEDIUM,ALIGNED,2.3405625000000003,0.689934,58.861362553596955,51.372354569907806,Moderate divergence between LME and global - monitor closely
2019-04-25,MEDIUM,ALIGNED,2.3472307692307695,0.68888,59.12443492743278,51.68089060339436,Moderate divergence between LME and global - monitor closely
2019-04-26,MEDIUM,ALIGNED,2.263350961538462,0.644316,52.09905660377358,38.2462494421367,Moderate divergence between LME and global - monitor closely
2019-04-29,MEDIUM,ALIGNED,2.672572115384616,0.702616,79.59905660377358,52.049790519718854,Moderate divergence between LME and global - monitor closely
2019-04-30,MEDIUM,ALIGNED,2.560615384615385,0.685804,72.15667767815006,49.220827259078746,Moderate divergence between LME and global - monitor closely
2019-05-01,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4367259615384618,0.668154,86.9916509561002,55.39693836256821,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-02,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.386538461538462,0.659336,93.78740381875178,57.36243174094015,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-03,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.3075721153846156,0.635308,87.37532060416073,52.55251505575673,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-06,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.3075721153846156,0.635308,122.65492719268542,65.131729429623,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-07,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.368288461538462,0.643392,127.97297297297297,67.73258390643981,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-08,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4367259615384618,0.653142,132.20735785953178,70.42636468009601,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-09,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.428302884615385,0.651146,130.71023674558185,70.82196524513095,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-10,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4388317307692313,0.641666,132.87533512064346,28.489957748453108,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-13,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4377788461538468,0.640964,135.13879485443465,28.73606619936131,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-14,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.437427884615385,0.640914,128.83031301482703,28.43041383787943,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-15,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4433942307692313,0.64174,128.18747951491315,29.814908465661972,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-16,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.453221153846154,0.642976,129.85859914501808,30.689366407310747,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-17,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.453221153846154,0.634262,339.070351758794,45.37624057393019,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-20,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4553269230769237,0.634134,422.8699551569507,50.69366222285592,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-21,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.467259615384616,0.6357,490.2602854743913,54.94749773318903,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-22,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.449009615384616,0.63316,637.6321353065539,60.35700175259089,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-23,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4409375000000004,0.63177,704.976851851852,62.53408798559301,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4395336538461545,0.594528,682.7702702702703,46.60735246249297,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-27,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4395336538461545,0.594528,547.8098788443616,43.775966723900275,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-28,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.4367259615384618,0.594174,547.0643056849954,44.04148343523182,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-29,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.441990384615385,0.594724,533.6976320582878,43.84841257939522,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-30,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.7883894230769237,0.643874,507.41590214067276,52.600643702569606,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-05-31,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.7146875000000006,0.61783,471.69253510716925,42.412270187538034,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-03,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.7097740384615387,0.617132,464.8134601316752,42.32092615654259,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-04,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.7097740384615387,0.617132,435.80846634281744,41.92815417874063,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-05,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.715038461538462,0.617882,515.4335719968178,45.39289462414171,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-06,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.715038461538462,0.616262,191.59442140972484,25.261086787728004,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-07,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.715038461538462,0.593102,74.03824521934759,-9.947769578816313,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-10,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.693629807692308,0.590052,38.788426763110316,-16.982247022176445,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-11,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.693629807692308,0.589682,38.3381398702235,-17.08819824075949,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-12,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.6592355769230775,0.584782,35.98348887293612,-17.88476552626701,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-13,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.1955048076923083,0.66063,63.347685683530685,-7.102418939783838,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-14,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.2646442307692314,0.656716,65.33949520085318,-11.545061487278263,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-17,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.263942307692308,0.656616,63.18652395157045,-11.850845491695438,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-18,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.2660480769230773,0.656734,63.09148264984228,-11.761323175729244,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-19,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.275524038461539,0.658482,63.27851644506648,-11.42578125,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-20,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.241129807692308,0.654158,62.70260747004932,-11.595252703531822,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-21,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.220072115384616,0.645144,61.5885875308207,-13.15332487945141,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.2158605769230775,0.64552,59.88483685220729,-13.209028670384694,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-25,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.1330336538461543,0.634252,55.65823888404533,-14.673777050715298,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-26,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.0719663461538467,0.627232,51.20055277249958,-15.885464161955131,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-27,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.8856057692307697,0.601482,16.922639362912406,-25.400357196011313,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-06-28,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.8347163461538467,0.596858,14.307953580526455,-21.2958030265469,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-01,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.741711538461539,0.58455,10.777084515031188,-22.761327149482703,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-02,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,2.632913461538462,0.569662,5.439212930428661,-25.01171564420247,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-03,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.095129807692308,0.635514,23.6019621583742,-16.417349035039496,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-04,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.0295000000000005,0.626164,21.048941242462483,-17.454466837514893,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-05,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.5815625000000004,0.697882,43.42937456078706,-5.036631033506778,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-08,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.5815625000000004,0.698482,43.06743305761951,-4.942051943668724,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-09,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.6601778846153854,0.71026,43.13752401866593,-4.335130097003692,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-10,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.6686009615384623,0.712036,42.91769209734755,-4.276422807946812,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-11,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.6643894230769236,0.712438,42.69509361760284,-3.9576918721589194,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-12,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.627889423076924,0.722658,41.27374607079404,-0.3865123190463504,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-15,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.630697115384616,0.72407,41.38308049747164,0.09012769933842701,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-16,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.7556394230769237,0.74265,53.63962670495334,5.367327828381718,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-17,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.874966346153847,0.76,65.55705503073924,10.155464145845826,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-18,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.851802884615385,0.757024,64.09988038277513,9.891998606433638,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-19,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.851802884615385,0.748384,70.18142347650797,16.15170195990787,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-22,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.744759615384616,0.734502,40.118187787261974,4.538183018889397,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-23,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.635259615384616,0.718946,41.96820175438596,4.832576071297345,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.59735576923077,0.713598,47.63070718709492,6.801426018552603,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-25,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.5619086538461544,0.709174,49.24999999999999,7.558816748971697,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2019-07-26,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.5619086538461544,0.70977,54.357414448669196,11.720614253244088,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
