date,opposition_score,uncertainty_score,composite_chop
2022-07-18,0.5153645583735684,0.3466666666666667,0.3135197811835654
2022-07-19,0.5143642668484669,0.060000000000000005,0.23283299207635608
2022-07-20,0.5331099443968141,0.2966666666666667,0.3069728433133286
2022-07-21,0.5338014730402996,0.09000000000000001,0.24939661867692584
2022-07-22,0.5285440953326805,0.29,0.3031885200397258
2022-07-25,0.5266638997303712,0.06,0.2387511488153804
2022-07-26,0.5272579823781983,0.16666666666666666,0.3164944545442818
2022-07-27,0.5253021447058818,0.31666666666666665,0.39916201811456226
2022-07-28,0.5184652512550544,0.05666666666666667,0.3085441517321307
2022-07-29,0.5145980434723949,0.14333333333333334,0.33025191981072355
2022-08-01,0.510296358583532,0.33000000000000007,0.38677851158381676
2022-08-02,0.5240185715111807,0.45000000000000007,0.43282209428374635
2022-08-03,0.5242935643856856,0.13999999999999999,0.352993149204302
2022-08-04,0.5208968809899837,0.06000000000000001,0.3365381285939902
2022-08-05,0.5022539963188005,0.12333333333333334,0.35068573112461365
2022-08-08,0.5034897742967249,0.2933333333333334,0.41450568822933476
2022-08-09,0.4980585125788514,0.09666666666666666,0.3241353143381324
2022-08-10,0.48247175637331224,0.023333333333333334,0.2723517205011303
2022-08-11,0.47760196029078117,0.04666666666666667,0.25976154580197003
2022-08-12,0.48397519534108724,0.15666666666666668,0.28198258442800195
2022-08-15,0.5302600245838073,0.42333333333333334,0.41016991622355853
2022-08-16,0.532567362490978,0.13333333333333333,0.3277994828703115
2022-08-17,0.5323773565128538,0.34,0.43353748812419357
2022-08-18,0.5474662574006107,0.3533333333333334,0.46446083580568676
2022-08-19,0.5468815300676225,0.43333333333333335,0.500850751648807
2022-08-22,0.5393269700552854,0.5700000000000001,0.5515961820331713
2022-08-23,0.5376605177008755,0.6133333333333333,0.5679296439538586
2022-08-24,0.5382933096811044,0.4933333333333334,0.5173909550334141
2022-08-25,0.5389329405074694,0.19999999999999998,0.39624050952538553
2022-08-26,0.5390150217086578,0.7233333333333334,0.5846749917277385
2022-08-29,0.5414850398427802,0.5599999999999999,0.5103543713211687
2022-08-30,0.5412959822209525,0.6416666666666666,0.5405550618403175
2022-08-31,0.5432848070049311,0.6366666666666667,0.5279776996740498
2022-09-01,0.5454034426237158,0.565,0.4680107460114346
2022-09-02,0.5553153513469604,0.6266666666666667,0.46184515472180254
2022-09-05,0.5563914766737844,0.6066666666666667,0.4388211359473359
2022-09-06,0.5554133580214636,0.7566666666666666,0.4844321505690157
2022-09-07,0.5495648736671568,0.4683333333333333,0.38892834784319913
2022-09-08,0.563122988743672,0.34,0.4006079577683413
2022-09-09,0.5927314003375317,0.44999999999999996,0.5113987708824325
2022-09-12,0.5928074053524559,0.4966666666666667,0.5543511098781402
2022-09-13,0.5748521104286057,0.92,0.7129112662571635
2022-09-14,0.577862129155186,0.6866666666666666,0.6213839441597783
2022-09-15,0.5811202552746824,0.8200000000000001,0.6766721531648094
2022-09-16,0.5729927108392141,0.7433333333333334,0.6411289598368619
2022-09-19,0.5730488625993422,0.39666666666666667,0.502495984226272
2022-09-20,0.5843435846489264,0.8033333333333335,0.6719394841226893
2022-09-21,0.5804265734098254,0.97,0.7362559440458952
2022-09-22,0.5776181214803148,0.6533333333333333,0.6079042062215222
2022-09-23,0.548609089107381,0.8200000000000001,0.6571654534644287
2022-09-26,0.539266461863114,0.9866666666666667,0.7017964124651235
2022-09-27,0.5357231459986114,0.6666666666666666,0.517929640847439
2022-09-28,0.5261890455620293,0.9666666666666667,0.6078553509735687
2022-09-29,0.5281369027418847,0.9533333333333334,0.6577827380661603
2022-09-30,0.52923579041273,0.9299999999999999,0.689541474247638
2022-10-03,0.5136336010707042,0.77,0.6161801606424226
2022-10-04,0.5161633496857494,0.9299999999999999,0.6816980098114496
2022-10-05,0.5133922582728391,0.9066666666666667,0.6707020216303701
2022-10-06,0.5089198154332932,0.9199999999999999,0.6733518892599759
2022-10-07,0.5144210125550142,0.8399999999999999,0.6446526075330085
2022-10-10,0.5135443742426153,0.6333333333333333,0.5614599578789026
2022-10-11,0.5140230683565669,0.7133333333333334,0.5937471743472735
2022-10-12,0.5135989736660049,0.6,0.5481593841996029
2022-10-13,0.5110113414872199,0.7033333333333333,0.5879401382256653
2022-10-14,0.5031524470238613,0.9033333333333333,0.6632248015476501
2022-10-17,0.5082707087061843,0.73,0.5969624252237106
2022-10-18,0.5095563918791974,0.7933333333333333,0.6230671684608518
2022-10-19,0.5153409755516811,0.8633333333333333,0.654537918664342
2022-10-20,0.5152805599672559,0.8066666666666666,0.6318350026470201
2022-10-21,0.5257241553428027,0.4433333333333333,0.49276782653901496
2022-10-24,0.5254783511673795,0.8133333333333332,0.640620344033761
2022-10-25,0.5199818407175977,0.7533333333333333,0.613322437763892
2022-10-26,0.5162792369572644,0.5700000000000001,0.5377675421743586
2022-10-27,0.5145480160965166,0.66,0.57272880965791
2022-10-28,0.5288781611448662,0.43333333333333335,0.49066023002025305
2022-10-31,0.5363316756705866,0.5666666666666667,0.5484656720690186
2022-11-01,0.5391691843126671,0.54,0.5395015105876003
2022-11-02,0.5504539243209777,0.6066666666666667,0.5729390212592533
2022-11-03,0.5562333992538616,0.45666666666666667,0.5164067062189837
2022-11-04,0.6039602408816978,0.15666666666666668,0.4250428111956853
2022-11-07,0.5934858221210237,0.15333333333333332,0.4174248266059476
2022-11-08,0.5904023647229135,0.18666666666666668,0.42890808550041476
2022-11-09,0.591327465803468,0.5833333333333334,0.5881298128154141
2022-11-10,0.5740682170077033,0.38333333333333336,0.4977742635379553
2022-11-11,0.6153218831131653,0.10666666666666667,0.39593641185566125
2022-11-14,0.5958611663575528,0.3566666666666667,0.4401079471442251
2022-11-15,0.596220755861159,0.15999999999999998,0.341311385764963
2022-11-16,0.5962914648965214,0.22666666666666668,0.36155527071688104
2022-11-17,0.5988724804099468,0.21666666666666667,0.40217035134560425
2022-11-18,0.59645270643364,0.13,0.4096221356238935
2022-11-21,0.5996770553014168,0.2166666666666667,0.44647289984751676
2022-11-22,0.6002969271796845,0.06999999999999999,0.3881781563078107
2022-11-23,0.5884710017984423,0.12333333333333334,0.4024159344123987
2022-11-24,0.582819429723753,0.25333333333333335,0.4510249911675851
2022-11-25,0.5830972467706468,0.32333333333333336,0.47919168139572144
2022-11-28,0.5804384120352093,0.41000000000000003,0.5122630472211256
2022-11-29,0.5760290760791131,0.2833333333333334,0.4589507789808012
2022-11-30,0.5780069679824529,0.4066666666666667,0.5094708474561385
2022-12-01,0.5755317738369052,0.21000000000000002,0.42931906430214317
2022-12-02,0.5715337790438734,0.3166666666666667,0.4695869340929907
2022-12-05,0.5632013072724045,0.22333333333333333,0.427254117696776
2022-12-06,0.5663096646984435,0.2733333333333333,0.4491191321523994
2022-12-07,0.562970972434055,0.2533333333333333,0.4196410002271471
2022-12-08,0.5626025230668912,0.21333333333333332,0.3764615577881832
2022-12-09,0.5628520107597788,0.25333333333333335,0.3659345830483136
2022-12-12,0.5643051831040982,0.4066666666666667,0.4634436752150208
2022-12-13,0.561710365589875,0.30666666666666664,0.4596928860205916
2022-12-14,0.5572486493519648,0.19333333333333336,0.41168252294451224
2022-12-15,0.5522596165161164,0.405,0.4933557699096699
2022-12-16,0.5630711061583908,0.23666666666666664,0.4325093303617012
2022-12-19,0.567058723293588,0.25,0.44023523397615283
2022-12-20,0.5638489897726008,0.11333333333333333,0.3836427271968938
2022-12-21,0.5709450208090021,0.10666666666666667,0.38523367915206796
2022-12-22,0.5720681430722959,0.39666666666666667,0.5019075525100443
2022-12-23,0.5723743799346568,0.2833333333333333,0.4567579612941274
2022-12-26,0.5726783070503061,0.285,0.45760698423018364
2022-12-27,0.5755802344562211,0.26666666666666666,0.45201480734039934
2022-12-28,0.5775899347995028,0.41,0.5105539608797017
2022-12-29,0.5740219940543816,0.2833333333333333,0.4577465297659623
2022-12-30,0.5738812355369127,0.43999999999999995,0.5203287413221476
2023-01-02,0.568105859129926,0.4716666666666667,0.5295301821446222
2023-01-03,0.5692517094956279,0.45999999999999996,0.5255510256973768
2023-01-04,0.5701008013457838,0.24,0.4380604808074703
2023-01-05,0.561197663833686,0.3966666666666667,0.4953852649668783
2023-01-06,0.5662024861090879,0.15666666666666665,0.40238815833211933
2023-01-09,0.5697329536847324,0.3783333333333333,0.49317310554417276
2023-01-10,0.5666392908117603,0.15500000000000003,0.4019835744870562
2023-01-11,0.5621890476127203,0.17333333333333334,0.39346446140769664
2023-01-12,0.561787617227101,0.06999999999999999,0.31479175869980414
2023-01-13,0.5590621182593887,0.22333333333333336,0.32749900306043833
2023-01-16,0.557348323911295,0.12000000000000002,0.28751402398145215
2023-01-17,0.5597211536416536,0.07333333333333333,0.261453600647056
2023-01-18,0.5639784775973424,0.2866666666666667,0.31713762725755046
2023-01-19,0.557695765743035,0.22,0.2958322216120747
2023-01-20,0.5535137126240975,0.15000000000000002,0.2744757593021209
2023-01-23,0.5420484714275049,0.23666666666666666,0.29392702466621873
2023-01-24,0.5486702858182901,0.05333333333333334,0.24537485337701517
2023-01-25,0.549011304773181,0.29333333333333333,0.31271808133806933
2023-01-26,0.5347378810593197,0.42000000000000004,0.3421899100449143
2023-01-27,0.49013561098030906,0.3666666666666667,0.30852362327839644
2023-01-30,0.4915937610125717,0.21666666666666667,0.26897242368802854
2023-01-31,0.4947763941826353,0.11,0.27274179024408124
2023-02-01,0.4927791098770925,0.33666666666666667,0.36788695425572976
2023-02-02,0.5167310958825271,0.195,0.3424430203403611
2023-02-03,0.4649580227237583,0.2,0.31289030640317356
2023-02-06,0.4783859562991213,0.33666666666666667,0.34806082378347
2023-02-07,0.4765880005298777,0.07,0.24654764052755263
2023-02-08,0.47703842011412123,0.25333333333333335,0.29088741212050573
2023-02-09,0.4644599655124497,0.41666666666666663,0.35293234919372274
2023-02-10,0.46968425606707676,0.4766666666666667,0.3824969333573684
2023-02-13,0.45990032003721887,0.365,0.3478229465215082
2023-02-14,0.4583147922767178,0.32333333333333336,0.34344248942621347
2023-02-15,0.48239285846163443,0.22,0.31126053641009127
2023-02-16,0.4817442107319298,0.4866666666666667,0.4327065666132674
2023-02-17,0.4794223444075134,0.3466666666666667,0.4071846195616258
2023-02-20,0.4807529160908515,0.4766666666666667,0.4791184163211776
2023-02-21,0.48820080990163917,0.8933333333333333,0.6502538192743168
2023-02-22,0.48531955095456,0.7583333333333333,0.5945250639060693
2023-02-23,0.4870969253017341,0.5783333333333333,0.5235914885143738
2023-02-24,0.4979805524167906,0.78,0.6107883314500744
2023-02-27,0.5169827260158493,0.6666666666666667,0.5638125077431091
2023-02-28,0.5211125329992046,0.6433333333333333,0.5700008531328561
2023-03-01,0.5368018694494412,0.5183333333333333,0.529414455002998
2023-03-02,0.5321292558425241,0.2533333333333333,0.4206108868388478
2023-03-03,0.5318907306324525,0.27666666666666667,0.42980110504613817
2023-03-06,0.5252382948886513,0.4166666666666667,0.48180964359985745
2023-03-07,0.5431492867318587,0.5816666666666668,0.558556238705782
2023-03-08,0.5475945339878006,0.3766666666666667,0.479223387059347
2023-03-09,0.5540653793065069,0.8566666666666667,0.6751058942505708
2023-03-10,0.5408076042700041,0.9533333333333334,0.7058178958953358
2023-03-13,0.5483761423139419,0.6733333333333333,0.5983590187216985
2023-03-14,0.559218159941711,0.7266666666666666,0.6261975626316931
2023-03-15,0.5598045995497949,0.9033333333333333,0.6972160930632103
2023-03-16,0.5518104176366767,0.6066666666666666,0.5737529172486726
2023-03-17,0.5565730866835198,0.5933333333333333,0.5712771853434452
2023-03-20,0.5488464888285629,0.6399999999999999,0.5853078932971376
2023-03-21,0.5449761464406355,0.47,0.5149856878643813
2023-03-22,0.5427354617114882,0.7333333333333334,0.6189746103602263
2023-03-23,0.5511504121028276,0.6783333333333333,0.6020235805950299
2023-03-24,0.5556212419529887,0.4466666666666666,0.5120394118384599
2023-03-27,0.5521152722391579,0.3733333333333333,0.48060249667682803
2023-03-28,0.5470831802135507,0.30000000000000004,0.4482499081281305
2023-03-29,0.5492962531173453,0.29333333333333333,0.4469110852037405
2023-03-30,0.5876919904968312,0.2666666666666667,0.45928186096476536
2023-03-31,0.591577991518299,0.17666666666666667,0.42561346157764607
2023-04-03,0.5870916320896056,0.10666666666666666,0.39492164592043
2023-04-04,0.5956547301649369,0.16333333333333333,0.42272617143229546
2023-04-05,0.5955256624616316,0.3816666666666667,0.5099820641436457
2023-04-06,0.5950349342294153,0.32333333333333336,0.48635429387098256
2023-04-07,0.5970078155710977,0.3016666666666667,0.47887135600932534
2023-04-10,0.6017253815267476,0.36333333333333334,0.5063685622493819
2023-04-11,0.5892566450808483,0.4,0.5135539870485091
2023-04-12,0.5853911508940822,0.4,0.5112346905364493
2023-04-13,0.5849920211980851,0.12333333333333334,0.40032854605218443
2023-04-14,0.5795156931889034,0.11,0.391709415913342
2023-04-17,0.56034721639579,0.08666666666666667,0.3708749965041407
2023-04-18,0.5591713714898984,0.18333333333333335,0.4088361562272724
2023-04-19,0.5600923428565547,0.3166666666666667,0.4627220723805995
2023-04-20,0.5599727638739453,0.3566666666666667,0.4786503249910339
2023-04-21,0.5567351869365271,0.22666666666666668,0.42470777882858296
2023-04-24,0.5467907662538545,0.25,0.42807445975231273
2023-04-25,0.5536096486835604,0.5,0.5321657892101362
2023-04-26,0.5309537564148312,0.5533333333333333,0.5255350787332652
2023-04-27,0.5223125500518553,0.25333333333333335,0.38773555961819955
2023-04-28,0.512249150643698,0.37000000000000005,0.41479210847784076
2023-05-01,0.5106819269534744,0.42000000000000004,0.42228640579774557
2023-05-02,0.5120514395417363,0.49,0.4234008652411643
2023-05-03,0.5132242102120335,0.42666666666666664,0.3759587454964764
2023-05-04,0.5134838215969137,0.4533333333333333,0.36077955776501514
2023-05-05,0.50768823485716,0.43000000000000005,0.3815718306185194
2023-05-08,0.49797837582826276,0.21999999999999997,0.33092367150319185
2023-05-09,0.5022448249636136,0.2633333333333333,0.37206853773849796
2023-05-10,0.4990561830195656,0.2966666666666667,0.3770731374060852
2023-05-11,0.5086066016724584,0.37000000000000005,0.3695122678676879
2023-05-12,0.5132810698610043,0.42833333333333334,0.35490736353822455
2023-05-15,0.5234711698572332,0.31333333333333335,0.30759122467337124
2023-05-16,0.5284383302279146,0.5733333333333334,0.3824774320290575
2023-05-17,0.5218932927520729,0.36000000000000004,0.3199951829558706
2023-05-18,0.5225359160498182,0.33333333333333337,0.31279841807425696
2023-05-19,0.5126467726058848,0.38666666666666666,0.3235783111611383
2023-05-22,0.5132608764632828,0.5533333333333333,0.3705029014479121
2023-05-23,0.5223378174737272,0.5133333333333333,0.36311521667229874
2023-05-24,0.5181872338045862,0.5933333333333334,0.3837719715312596
2023-05-25,0.5241647768155056,0.7566666666666666,0.432015872929179
2023-05-26,0.5241015979756922,0.5066666666666666,0.36198933781645737
2023-05-29,0.5278838098605276,0.5633333333333334,0.37944453347475493
2023-05-30,0.5064414782749936,0.5083333333333333,0.35503875420883063
2023-05-31,0.5104713728701978,0.5433333333333334,0.3746782390097537
2023-06-01,0.5162914677650271,0.1766666666666667,0.3212925326480828
2023-06-02,0.5101052323859836,0.31000000000000005,0.41126775440807833
2023-06-05,0.49504751098872873,0.4,0.4564491477341656
2023-06-06,0.49683521415002846,0.31000000000000005,0.42210112849001713
2023-06-07,0.4971031441514625,0.35333333333333333,0.4395952198242108
2023-06-08,0.5136556397635571,0.22666666666666668,0.39886005052480095
2023-06-09,0.5063716495078511,0.37333333333333335,0.453156323038044
2023-06-12,0.515154860903831,0.31,0.4330929165422986
2023-06-13,0.5034446537572544,0.24666666666666667,0.40073345892101936
2023-06-14,0.49632884965441126,0.3400000000000001,0.43379730979264675
2023-06-15,0.5541198360809096,0.09333333333333332,0.3698052349818791
2023-06-16,0.5484336003684664,0.043333333333333335,0.3463934935544132
2023-06-19,0.5491565743994149,0.08333333333333333,0.36282727797298225
2023-06-20,0.5507577912815694,0.085,0.36445467476894167
2023-06-21,0.5396596478810213,0.05666666666666667,0.34563812957641915
2023-06-22,0.5284353592602016,0.38333333333333336,0.4499267514820356
2023-06-23,0.5271326221977797,0.42333333333333334,0.48561290665200113
2023-06-26,0.5137308933396673,0.16999999999999998,0.37623853600380036
2023-06-27,0.5130881646711262,0.06666666666666667,0.33451956546934236
2023-06-28,0.5137461268682877,0.09666666666666666,0.3469143427876393
2023-06-29,0.5196289832884446,0.42833333333333334,0.46177597781874624
2023-06-30,0.5199548694940741,0.4033333333333334,0.45588208067774305
2023-07-03,0.516560016242201,0.18,0.3819360097453206
2023-07-04,0.5230654699474852,0.36666666666666664,0.46050594863515776
2023-07-05,0.5282601983946413,0.43,0.4889561190367848
2023-07-06,0.5251943131580588,0.3666666666666667,0.46178325456150193
2023-07-07,0.5281704885352322,0.36,0.4609022931211393
2023-07-10,0.5521419063061359,0.31333333333333335,0.45661847711701486
2023-07-11,0.5534527023438021,0.29000000000000004,0.4480716214062812
2023-07-12,0.5438000256525435,0.07333333333333333,0.3556133487248594
2023-07-13,0.5603126750427705,0.13666666666666666,0.390854271692329
2023-07-14,0.5611828148548581,0.39,0.4927096889129149
2023-07-17,0.5705879343734872,0.16,0.4063527606240923
2023-07-18,0.5698668999900331,0.15666666666666668,0.4045868066606866
2023-07-19,0.5723092391021829,0.3433333333333333,0.4807188767946431
2023-07-20,0.5772489428426929,0.32333333333333336,0.4756826990389491
2023-07-21,0.5807595628042194,0.15000000000000002,0.4084557376825316
2023-07-24,0.5813052183922927,0.26666666666666666,0.45544979770204225
2023-07-25,0.5713313306850222,0.2333333333333333,0.4361321317443466
2023-07-26,0.5616540289551702,0.25333333333333335,0.4383257507064355
2023-07-27,0.5571663413629797,0.4033333333333333,0.49563313815112114
2023-07-28,0.563821576402181,0.16333333333333333,0.40362627917464194
2023-07-31,0.5664158977575356,0.27,0.4478495386545214
2023-08-01,0.5628070145665871,0.45666666666666667,0.520350875406619
2023-08-02,0.5693700907778487,0.68,0.6136220544667093
2023-08-03,0.5633121452356011,0.7633333333333333,0.643320620474694
2023-08-04,0.559976978967633,0.8566666666666667,0.6786528540472465
2023-08-07,0.5547528518927793,0.6366666666666666,0.5875183778023343
2023-08-08,0.55465504278232,0.8566666666666667,0.6754596923360587
2023-08-09,0.5559203597639131,0.8566666666666667,0.6762188825250145
2023-08-10,0.5547031787295454,0.8533333333333333,0.6741552405710606
2023-08-11,0.5634565263728242,0.785,0.6520739158236946
2023-08-14,0.5719199783580076,0.7766666666666667,0.6538186536814712
2023-08-15,0.5666765955557109,0.9233333333333332,0.7032203738237628
2023-08-16,0.5666838003205934,0.9400000000000001,0.6542748203986072
2023-08-17,0.5657637970812337,0.9199999999999999,0.6285710906514099
2023-08-18,0.56157168217337,0.9266666666666666,0.6174368610545276
2023-08-21,0.5587443890442789,0.7,0.5538148186973508
2023-08-22,0.5529759469182061,0.8299999999999998,0.6637855681509236
2023-08-23,0.5471271486423228,0.7233333333333334,0.6176096225187271
2023-08-24,0.5395726294539909,0.6133333333333333,0.5690769110057279
2023-08-25,0.5527749761537629,0.63,0.5836649856922578
2023-08-28,0.5526930852224148,0.5633333333333334,0.5569491844667822
2023-08-29,0.5582003934715174,0.44999999999999996,0.5149202360829104
2023-08-30,0.5566536267424922,0.5633333333333334,0.5593255093788286
2023-08-31,0.5521308420358861,0.46166666666666667,0.5159451718881983
2023-09-01,0.528582013684423,0.15333333333333332,0.37848254154398714
2023-09-04,0.5283625857840573,0.2733333333333333,0.4263508848037677
2023-09-05,0.5453137488198291,0.4033333333333333,0.48345544937230245
2023-09-06,0.5464991498182901,0.4683333333333333,0.5152328232243073
2023-09-07,0.5090185190302041,0.6266666666666667,0.5560777780847892
2023-09-08,0.5108103495324061,0.5833333333333334,0.539819543052777
2023-09-11,0.5136612974422848,0.49999999999999994,0.5081967784653709
2023-09-12,0.5139416786786107,0.54,0.5243650072071664
2023-09-13,0.5251329692063383,0.10833333333333332,0.35841311485713634
2023-09-14,0.5305552444160666,0.2566666666666667,0.42099981331630665
2023-09-15,0.5337922099990365,0.3666666666666667,0.4669419926660886
2023-09-18,0.5409390785396812,0.31666666666666665,0.4512301137904754
2023-09-19,0.5383293355989212,0.48333333333333334,0.5163309346926861
2023-09-20,0.5378820041905723,0.7933333333333333,0.6400625358476768
2023-09-21,0.5314747551514892,0.79,0.6348848530908936
2023-09-22,0.5267278420590373,0.5716666666666667,0.5447033719020891
2023-09-25,0.5283411133825365,0.64,0.5329240156676859
2023-09-26,0.5287637323619284,0.6666666666666666,0.487812413893564
2023-09-27,0.5268348710186772,0.8699999999999999,0.5003159683239973
2023-09-28,0.523214545765159,0.6666666666666666,0.4817466008096416
2023-09-29,0.5295620233529881,0.74,0.5803396884664881
2023-10-02,0.5267157914963781,0.9566666666666667,0.663687219660488
2023-10-03,0.5252652062962396,0.9866666666666667,0.6641541385594435
2023-10-04,0.5383127541292689,0.9,0.6171024279925739
2023-10-05,0.5184885416585672,0.7766666666666666,0.5348091300368442
2023-10-06,0.5186476350663598,0.7633333333333334,0.5598074047163049
2023-10-09,0.5216570548897945,0.56,0.5320049065920721
2023-10-10,0.5231705291288,0.5966666666666667,0.5525689841439467
2023-10-11,0.5246806407084608,0.4083333333333333,0.4781417177584098
2023-10-12,0.5097234914143671,0.5166666666666667,0.512500761515287
2023-10-13,0.5074997180507415,0.7966666666666666,0.6231664974971115
2023-10-16,0.5014263609424295,0.5333333333333333,0.514189149898791
2023-10-17,0.4960429725730792,0.7633333333333333,0.6029591168771808
2023-10-18,0.5095483339250348,0.82,0.6337290003550209
2023-10-19,0.5020173868523689,0.9866666666666667,0.695877098778088
2023-10-20,0.48628037260795515,0.8466666666666667,0.6304348902314397
2023-10-23,0.4792893603803896,0.6399999999999999,0.5435736162282336
2023-10-24,0.46574997064691503,0.64,0.535449982388149
2023-10-25,0.46182534474557835,0.8366666666666667,0.6117618735140137
2023-10-26,0.45971796100002865,0.76,0.5798307766000173
2023-10-27,0.45678840332009285,0.8666666666666667,0.6207397086587223
2023-10-30,0.46230134580311477,0.8099999999999998,0.6013808074818687
2023-10-31,0.47145791468693254,0.83,0.6148747488121595
2023-11-01,0.47088698087143077,0.6000000000000001,0.5225321885228584
2023-11-02,0.44993676603732263,0.45666666666666667,0.45262872628906026
2023-11-03,0.46416784785504606,0.4666666666666667,0.4651673753796943
2023-11-06,0.452820061510816,0.4266666666666667,0.44235870357315626
2023-11-07,0.44924523129860827,0.22999999999999998,0.3351408971946386
2023-11-08,0.4462793762781757,0.3866666666666667,0.39962741163236365
2023-11-09,0.44652502615003153,0.5366666666666667,0.4644939165656861
2023-11-10,0.4501766915728962,0.4966666666666667,0.4687726816104044
2023-11-13,0.4529814204427639,0.30666666666666664,0.394455518932325
2023-11-14,0.4810638105530547,0.16333333333333333,0.35397161966516616
2023-11-15,0.4813445230434409,0.4033333333333333,0.45014004715939787
2023-11-16,0.48583103938569344,0.33,0.42349862363141605
2023-11-17,0.48488490822208047,0.15833333333333333,0.35426427826658163
2023-11-20,0.487862468411873,0.07666666666666666,0.3233841477137904
2023-11-21,0.4777660354810044,0.11333333333333334,0.33199295462193595
2023-11-22,0.4805678198834672,0.11666666666666668,0.335007358596747
2023-11-23,0.47610871714648667,0.17000000000000004,0.353665230287892
2023-11-24,0.5000661097285428,0.05333333333333334,0.321372999170459
2023-11-27,0.49928183647193897,0.21333333333333335,0.3849024352164967
2023-11-28,0.48262726583379,0.16499999999999998,0.355576359500274
2023-11-29,0.4849234185980278,0.41000000000000003,0.4549540511588167
2023-11-30,0.48099836057533013,0.30333333333333334,0.4099323496785314
2023-12-01,0.47933618939127387,0.16666666666666666,0.354268380301431
2023-12-04,0.4765883038320591,0.2733333333333333,0.3952863156325688
2023-12-05,0.48666017421390234,0.47500000000000003,0.4819961045283414
2023-12-06,0.48470349961036735,0.42000000000000004,0.45882209976622046
2023-12-07,0.4718250829039463,0.43666666666666665,0.4577617164090344
2023-12-08,0.46855892322630727,0.3433333333333334,0.41846868726911773
2023-12-11,0.46872366225510353,0.3883333333333333,0.4365675306863954
2023-12-12,0.4689474083083329,0.33000000000000007,0.4133684449849998
2023-12-13,0.44302551940259793,0.42000000000000004,0.4338153116415588
2023-12-14,0.4454144484378807,0.2833333333333334,0.38058200239606177
2023-12-15,0.46372222213759823,0.30333333333333334,0.3995666666158923
2023-12-18,0.46429823533433234,0.32333333333333336,0.40791227453393275
2023-12-19,0.46699712302493596,0.13,0.33219827381496153
2023-12-20,0.46790579900825846,0.47,0.4687434794049551
2023-12-21,0.4735524619819148,0.37,0.4321314771891489
2023-12-22,0.47388667986899824,0.53,0.496332007921399
2023-12-25,0.4779950826321498,0.3816666666666667,0.4394637162459566
2023-12-26,0.47890892548477015,0.22666666666666663,0.37801202195752875
2023-12-27,0.47681593100801156,0.24333333333333335,0.37660785581842826
2023-12-28,0.46555364713506053,0.2366666666666667,0.34339848170140996
2023-12-29,0.4651074946847342,0.44,0.43784196101652567
2024-01-01,0.4641934195426856,0.4416666666666667,0.45518271839227803
2024-01-02,0.47198280814620586,0.41999999999999993,0.4511896848877235
2024-01-03,0.47548634490525765,0.66,0.5492918069431546
2024-01-04,0.4846634613609674,0.6433333333333333,0.5481314101499137
2024-01-05,0.48278563667934415,0.595,0.5276713820076064
2024-01-08,0.4821420435312034,0.4683333333333333,0.4766185594520554
2024-01-09,0.4873020536244311,0.4633333333333333,0.47771456550799196
2024-01-10,0.48944121414264163,0.32000000000000006,0.421664728485585
2024-01-11,0.49217377196699813,0.21333333333333335,0.3796249403920553
2024-01-12,0.49005644045989116,0.5566666666666666,0.4846743795856679
2024-01-15,0.4949410428327005,0.6066666666666667,0.5088966503108303
2024-01-16,0.495756353164692,0.8033333333333332,0.5862401583058193
2024-01-17,0.5017428114615741,0.8666666666666667,0.5749615480188406
2024-01-18,0.5000540767205846,0.765,0.5065956551499502
2024-01-19,0.49982350939790504,0.4966666666666667,0.4349568457498279
2024-01-22,0.49846152916720177,0.39333333333333337,0.41262274580262487
2024-01-23,0.4834102365286739,0.22333333333333333,0.3793794752505376
2024-01-24,0.49063872757216015,0.43,0.45198997432254756
2024-01-25,0.4994230892904423,0.5566666666666666,0.4897172300614336
2024-01-26,0.4801616705297588,0.5866666666666667,0.4883574458232699
2024-01-29,0.4851924325176568,0.5933333333333333,0.4921130966090073
2024-01-30,0.48187724802844045,0.5666666666666667,0.461276383942661
2024-01-31,0.47857926694191166,0.8966666666666666,0.5568819544746286
2024-02-01,0.48209810038797374,0.6533333333333333,0.5196153932448391
2024-02-02,0.49383662639913317,0.8533333333333333,0.6376353091728132
2024-02-05,0.4985145615643112,0.8283333333333334,0.63044207027192
2024-02-06,0.4937161764030875,0.5216666666666667,0.5039757213823657
2024-02-07,0.49644159331731935,0.5433333333333333,0.4972877638140127
2024-02-08,0.4946537363578566,0.54,0.45922498077979057
2024-02-09,0.49442127413717063,0.64,0.45795746058223713
2024-02-12,0.489312679237048,0.8933333333333333,0.5342011910437993
2024-02-13,0.4879259764737295,1.0,0.5835355721245504
2024-02-14,0.49002033779908866,0.96,0.5706633077279047
2024-02-15,0.49143091953036033,0.8699999999999999,0.5792334413044703
2024-02-16,0.4916065023702061,0.8533333333333333,0.600417328432559
2024-02-19,0.4921766714493422,0.7733333333333333,0.5928592558365845
2024-02-20,0.4944927403345201,0.6966666666666667,0.5753623108673787
2024-02-21,0.49615930216075155,0.6733333333333333,0.5670289146297842
2024-02-22,0.4974268911099715,0.6466666666666666,0.548530539533194
2024-02-23,0.4980834593090788,0.55,0.501267149695808
2024-02-26,0.49652512562528467,0.6266666666666667,0.5485817420418375
2024-02-27,0.49031947943582355,0.6066666666666667,0.5368583543281609
2024-02-28,0.49523575319913177,0.6816666666666666,0.5698081185861457
2024-02-29,0.4949436788563507,0.6366666666666667,0.5516328739804771
